preyID,Eaten_day,outcome,Rx,sal
10,9,0,Complex (~200-360 stems/m2),39
1,2,1,Complex (~200-360 stems/m2),43
2,4,1,Complex (~200-360 stems/m2),43
3,5,1,Complex (~200-360 stems/m2),43
4,9,0,Complex (~200-360 stems/m2),43
5,9,0,Complex (~200-360 stems/m2),43
6,9,0,Complex (~200-360 stems/m2),43
7,9,0,Complex (~200-360 stems/m2),43
8,9,0,Complex (~200-360 stems/m2),43
9,9,0,Complex (~200-360 stems/m2),43
10,9,0,Complex (~200-360 stems/m2),43
1,1,1,Complex (~200-360 stems/m2),44
2,2,1,Complex (~200-360 stems/m2),44
3,5,1,Complex (~200-360 stems/m2),44
4,6,1,Complex (~200-360 stems/m2),44
5,6,1,Complex (~200-360 stems/m2),44
6,6,1,Complex (~200-360 stems/m2),44
7,9,0,Complex (~200-360 stems/m2),44
8,9,0,Complex (~200-360 stems/m2),44
9,9,0,Complex (~200-360 stems/m2),44
10,9,0,Complex (~200-360 stems/m2),44
1,1,1,Complex (~200-360 stems/m2),45
2,1,1,Complex (~200-360 stems/m2),45
3,1,1,Complex (~200-360 stems/m2),45
4,2,1,Complex (~200-360 stems/m2),45
5,2,1,Complex (~200-360 stems/m2),45
6,2,1,Complex (~200-360 stems/m2),45
7,4,1,Complex (~200-360 stems/m2),45
8,9,0,Complex (~200-360 stems/m2),45
9,9,0,Complex (~200-360 stems/m2),45
10,9,0,Complex (~200-360 stems/m2),45
1,1,1,Complex (~200-360 stems/m2),10
2,1,1,Complex (~200-360 stems/m2),10
3,1,1,Complex (~200-360 stems/m2),10
4,1,1,Complex (~200-360 stems/m2),10
5,2,1,Complex (~200-360 stems/m2),10
6,2,1,Complex (~200-360 stems/m2),10
7,4,1,Complex (~200-360 stems/m2),10
8,9,0,Complex (~200-360 stems/m2),10
9,9,0,Complex (~200-360 stems/m2),10
10,9,0,Complex (~200-360 stems/m2),10
1,1,1,Complex (~200-360 stems/m2),17
2,1,1,Complex (~200-360 stems/m2),17
3,1,1,Complex (~200-360 stems/m2),17
4,2,1,Complex (~200-360 stems/m2),17
5,3,1,Complex (~200-360 stems/m2),17
6,3,1,Complex (~200-360 stems/m2),17
7,9,0,Complex (~200-360 stems/m2),17
8,9,0,Complex (~200-360 stems/m2),17
9,9,0,Complex (~200-360 stems/m2),17
10,9,0,Complex (~200-360 stems/m2),17
1,1,1,Complex (~200-360 stems/m2),19
2,3,1,Complex (~200-360 stems/m2),19
3,5,1,Complex (~200-360 stems/m2),19
4,6,1,Complex (~200-360 stems/m2),19
5,9,0,Complex (~200-360 stems/m2),19
6,9,0,Complex (~200-360 stems/m2),19
7,9,0,Complex (~200-360 stems/m2),19
8,9,0,Complex (~200-360 stems/m2),19
9,9,0,Complex (~200-360 stems/m2),19
10,9,0,Complex (~200-360 stems/m2),19
1,1,1,Complex (~200-360 stems/m2),20
2,1,1,Complex (~200-360 stems/m2),20
3,2,1,Complex (~200-360 stems/m2),20
4,8,1,Complex (~200-360 stems/m2),20
5,8,1,Complex (~200-360 stems/m2),20
6,9,0,Complex (~200-360 stems/m2),20
7,9,0,Complex (~200-360 stems/m2),20
8,9,0,Complex (~200-360 stems/m2),20
9,9,0,Complex (~200-360 stems/m2),20
10,9,0,Complex (~200-360 stems/m2),20
1,1,1,Complex (~200-360 stems/m2),23
2,1,1,Complex (~200-360 stems/m2),23
3,1,1,Complex (~200-360 stems/m2),23
4,1,1,Complex (~200-360 stems/m2),23
5,1,1,Complex (~200-360 stems/m2),23
6,9,0,Complex (~200-360 stems/m2),23
7,9,0,Complex (~200-360 stems/m2),23
8,9,0,Complex (~200-360 stems/m2),23
9,9,0,Complex (~200-360 stems/m2),23
10,9,0,Complex (~200-360 stems/m2),23
1,1,1,Complex (~200-360 stems/m2),31
2,1,1,Complex (~200-360 stems/m2),31
3,1,1,Complex (~200-360 stems/m2),31
4,8,1,Complex (~200-360 stems/m2),31
5,8,1,Complex (~200-360 stems/m2),31
6,9,0,Complex (~200-360 stems/m2),31
7,9,0,Complex (~200-360 stems/m2),31
8,9,0,Complex (~200-360 stems/m2),31
9,9,0,Complex (~200-360 stems/m2),31
10,9,0,Complex (~200-360 stems/m2),31
1,1,1,Complex (~200-360 stems/m2),32
2,1,1,Complex (~200-360 stems/m2),32
3,2,1,Complex (~200-360 stems/m2),32
4,2,1,Complex (~200-360 stems/m2),32
5,2,1,Complex (~200-360 stems/m2),32
6,5,1,Complex (~200-360 stems/m2),32
7,7,1,Complex (~200-360 stems/m2),32
8,9,0,Complex (~200-360 stems/m2),32
9,9,0,Complex (~200-360 stems/m2),32
10,9,0,Complex (~200-360 stems/m2),32
1,1,1,Complex (~200-360 stems/m2),36
2,1,1,Complex (~200-360 stems/m2),36
3,3,1,Complex (~200-360 stems/m2),36
4,3,1,Complex (~200-360 stems/m2),36
5,6,1,Complex (~200-360 stems/m2),36
6,9,0,Complex (~200-360 stems/m2),36
7,9,0,Complex (~200-360 stems/m2),36
8,9,0,Complex (~200-360 stems/m2),36
9,9,0,Complex (~200-360 stems/m2),36
10,9,0,Complex (~200-360 stems/m2),36
1,1,1,Simple (~0-120stems/m2),5
2,1,1,Simple (~0-120stems/m2),5
3,1,1,Simple (~0-120stems/m2),5
4,1,1,Simple (~0-120stems/m2),5
5,1,1,Simple (~0-120stems/m2),5
6,1,1,Simple (~0-120stems/m2),5
7,1,1,Simple (~0-120stems/m2),5
8,1,1,Simple (~0-120stems/m2),5
9,2,1,Simple (~0-120stems/m2),5
10,2,1,Simple (~0-120stems/m2),5
1,1,1,Simple (~0-120stems/m2),38
2,1,1,Simple (~0-120stems/m2),38
3,1,1,Simple (~0-120stems/m2),38
4,1,1,Simple (~0-120stems/m2),38
5,1,1,Simple (~0-120stems/m2),38
6,1,1,Simple (~0-120stems/m2),38
7,2,1,Simple (~0-120stems/m2),38
8,3,1,Simple (~0-120stems/m2),38
9,5,0,Simple (~0-120stems/m2),38
10,5,0,Simple (~0-120stems/m2),38
1,1,1,Simple (~0-120stems/m2),23
2,1,1,Simple (~0-120stems/m2),23
3,1,1,Simple (~0-120stems/m2),23
4,1,1,Simple (~0-120stems/m2),23
5,1,1,Simple (~0-120stems/m2),23
6,1,1,Simple (~0-120stems/m2),23
7,1,1,Simple (~0-120stems/m2),23
8,1,1,Simple (~0-120stems/m2),23
9,5,1,Simple (~0-120stems/m2),23
10,6,1,Simple (~0-120stems/m2),23
1,1,1,Simple (~0-120stems/m2),47
2,1,1,Simple (~0-120stems/m2),47
3,1,1,Simple (~0-120stems/m2),47
4,1,1,Simple (~0-120stems/m2),47
5,1,1,Simple (~0-120stems/m2),47
6,1,1,Simple (~0-120stems/m2),47
7,1,1,Simple (~0-120stems/m2),47
8,2,1,Simple (~0-120stems/m2),47
9,2,1,Simple (~0-120stems/m2),47
10,4,1,Simple (~0-120stems/m2),47
1,1,1,Complex (~200-360 stems/m2),18
2,1,1,Complex (~200-360 stems/m2),18
3,1,1,Complex (~200-360 stems/m2),18
4,2,1,Complex (~200-360 stems/m2),18
5,3,1,Complex (~200-360 stems/m2),18
6,4,1,Complex (~200-360 stems/m2),18
7,5,1,Complex (~200-360 stems/m2),18
8,5,1,Complex (~200-360 stems/m2),18
9,5,0,Complex (~200-360 stems/m2),18
10,5,0,Complex (~200-360 stems/m2),18
1,1,1,Complex (~200-360 stems/m2),19
2,1,1,Complex (~200-360 stems/m2),19
3,1,1,Complex (~200-360 stems/m2),19
4,1,1,Complex (~200-360 stems/m2),19
5,1,1,Complex (~200-360 stems/m2),19
6,1,1,Complex (~200-360 stems/m2),19
7,5,1,Complex (~200-360 stems/m2),19
8,5,1,Complex (~200-360 stems/m2),19
9,5,1,Complex (~200-360 stems/m2),19
10,5,1,Complex (~200-360 stems/m2),19
1,1,1,Complex (~200-360 stems/m2),28
2,1,1,Complex (~200-360 stems/m2),28
3,4,1,Complex (~200-360 stems/m2),28
4,5,0,Complex (~200-360 stems/m2),28
5,5,0,Complex (~200-360 stems/m2),28
6,5,0,Complex (~200-360 stems/m2),28
7,5,0,Complex (~200-360 stems/m2),28
8,5,0,Complex (~200-360 stems/m2),28
9,5,0,Complex (~200-360 stems/m2),28
10,5,0,Complex (~200-360 stems/m2),28
1,1,1,Complex (~200-360 stems/m2),8
2,1,1,Complex (~200-360 stems/m2),8
3,1,1,Complex (~200-360 stems/m2),8
4,2,1,Complex (~200-360 stems/m2),8
5,2,1,Complex (~200-360 stems/m2),8
6,3,1,Complex (~200-360 stems/m2),8
7,3,1,Complex (~200-360 stems/m2),8
8,3,1,Complex (~200-360 stems/m2),8
9,3,1,Complex (~200-360 stems/m2),8
10,3,1,Complex (~200-360 stems/m2),8
1,1,1,Complex (~200-360 stems/m2),31
2,1,1,Complex (~200-360 stems/m2),31
3,1,1,Complex (~200-360 stems/m2),31
4,1,1,Complex (~200-360 stems/m2),31
5,2,1,Complex (~200-360 stems/m2),31
6,2,1,Complex (~200-360 stems/m2),31
7,2,1,Complex (~200-360 stems/m2),31
8,3,1,Complex (~200-360 stems/m2),31
9,3,1,Complex (~200-360 stems/m2),31
10,5,0,Complex (~200-360 stems/m2),31
